id,Listening_Time_minutes
751122,40.46817
751123,21.105957
751124,48.96429
751125,17.235855
751126,52.20074
751127,59.81659
751128,68.98541
751129,5.1454797
751130,56.13718
751131,57.29269
751132,38.514614
751133,33.244038
751134,43.480156
751135,26.909008
751136,25.50022
751137,47.33812
751138,40.8564
751139,56.565582
751140,5.6792336
751141,12.61182
751142,20.138689
751143,40.29798
751144,86.79115
751145,28.7306
751146,33.315216
751147,41.598644
751148,15.878348
751149,42.115383
751150,86.268974
751151,86.07806
751152,79.093155
751153,46.722794
751154,38.928642
751155,77.41926
751156,46.348103
751157,56.64345
751158,52.917095
751159,45.439323
751160,75.46772
751161,37.63385
751162,76.95137
751163,6.2405467
751164,50.4621
751165,49.23886
751166,69.93223
751167,16.885649
751168,8.1562
751169,88.85027
751170,87.083664
751171,72.482956
751172,43.2383
751173,64.50335
751174,8.518618
751175,8.077179
751176,65.96914
751177,11.031138
751178,27.412296
751179,20.65676
751180,34.632687
751181,80.646286
751182,77.69652
751183,40.65455
751184,2.4320393
751185,61.752937
751186,28.63586
751187,21.165651
751188,35.00779
751189,14.630276
751190,76.01955
751191,72.44279
751192,39.829506
751193,28.520847
751194,90.58284
751195,37.541336
751196,48.570282
751197,65.32084
751198,56.241753
751199,45.842556
751200,76.153656
751201,64.10652
751202,49.83964
751203,12.02035
751204,66.6948
751205,16.105602
751206,34.213764
751207,16.263317
751208,21.177217
751209,12.506859
751210,15.942075
751211,49.731632
751212,26.818115
751213,39.76506
751214,54.731598
751215,9.279508
751216,93.26565
751217,16.58741
751218,78.77032
751219,1.2051286
751220,53.12751
751221,62.230255
751222,78.62396
751223,31.734972
751224,22.804134
751225,49.618675
751226,44.07808
751227,18.7014
751228,47.263767
751229,58.654335
751230,40.932636
751231,41.72541
751232,25.539799
751233,48.361538
751234,72.78414
751235,19.668
751236,85.532715
751237,31.985386
751238,54.236057
751239,44.448948
751240,38.75975
751241,79.01067
751242,57.60227
751243,9.157444
751244,49.4705
751245,29.211498
751246,18.129276
751247,16.021812
751248,70.3667
751249,49.16137
751250,10.199264
751251,94.48093
751252,50.80802
751253,44.965775
751254,49.529404
751255,43.917824
751256,25.578892
751257,31.559568
751258,27.067127
751259,86.37012
751260,38.87505
751261,73.645096
751262,42.026756
751263,75.18892
751264,33.885696
751265,31.07559
751266,8.226756
751267,42.585625
751268,26.232183
751269,10.367061
751270,49.45569
751271,84.46853
751272,44.629715
751273,15.037819
751274,36.922928
751275,86.675476
751276,45.98882
751277,92.38971
751278,70.4182
751279,56.23766
751280,61.4733
751281,47.76192
751282,5.999367
751283,68.54279
751284,16.16607
751285,18.123064
751286,64.21104
751287,38.585514
751288,43.862785
751289,85.020325
751290,23.261383
751291,70.30681
751292,40.3501
751293,28.585278
751294,49.63112
751295,33.014282
751296,-0.9164576
751297,41.03581
751298,42.455307
751299,43.428753
751300,44.28335
751301,25.843746
751302,17.965668
751303,9.539612
751304,55.117188
751305,49.055237
751306,15.686295
751307,36.74309
751308,4.6135316
751309,69.05615
751310,58.74605
751311,36.20744
751312,43.349625
751313,13.49168
751314,60.661453
751315,73.934265
751316,35.300137
751317,7.338913
751318,74.64479
751319,20.509182
751320,62.691708
751321,47.126984
751322,80.269066
751323,22.565815
751324,76.06194
751325,84.73591
751326,38.81923
751327,52.126167
751328,68.84214
751329,38.88285
751330,45.51628
751331,70.81017
751332,54.595745
751333,14.47968
751334,51.531162
751335,21.848679
751336,21.54765
751337,32.67329
751338,77.74247
751339,39.37566
751340,95.681816
751341,38.70752
751342,45.775276
751343,27.665756
751344,66.40594
751345,44.056194
751346,17.931202
751347,34.748962
751348,57.43937
751349,15.709529
751350,34.663982
751351,35.30621
751352,49.758064
751353,76.98514
751354,44.388237
751355,26.201435
751356,45.401764
751357,34.41384
751358,13.994455
751359,87.13966
751360,32.634796
751361,72.99421
751362,24.728518
751363,12.923142
751364,74.81563
751365,40.94032
751366,67.79763
751367,10.966621
751368,75.68639
751369,69.13644
751370,22.26652
751371,2.6826632
751372,0.95594305
751373,23.961496
751374,9.33082
751375,21.595333
751376,30.70707
751377,71.04715
751378,77.4779
751379,15.618633
751380,76.27878
751381,23.072084
751382,71.06135
751383,70.92265
751384,19.747528
751385,58.10112
751386,36.263176
751387,12.78086
751388,50.86157
751389,71.63063
751390,29.616037
751391,45.10014
751392,73.44302
751393,46.502747
751394,42.67115
751395,47.12629
751396,30.03221
751397,40.057167
751398,31.902508
751399,102.983055
751400,40.56119
751401,76.73129
751402,49.044827
751403,80.56251
751404,88.50738
751405,50.29642
751406,62.45303
751407,46.06841
751408,48.62926
751409,18.744879
751410,18.768003
751411,15.689322
751412,18.121847
751413,34.76142
751414,34.51902
751415,25.436357
751416,31.10323
751417,84.833275
751418,41.243626
751419,22.075788
751420,22.008871
751421,43.52519
751422,5.176787
751423,33.74593
751424,62.103905
751425,31.402607
751426,21.402277
751427,9.5599165
751428,52.116905
751429,43.470207
751430,14.51483
751431,70.76135
751432,54.86627
751433,14.21002
751434,42.772297
751435,48.39445
751436,31.95042
751437,60.474213
751438,40.962822
751439,81.705475
751440,49.26014
751441,50.010506
751442,53.125603
751443,65.81437
751444,5.1872373
751445,48.61445
751446,16.65454
751447,61.024094
751448,61.845284
751449,80.72978
751450,36.179127
751451,44.349262
751452,95.40662
751453,24.41065
751454,17.658909
751455,97.49668
751456,45.61303
751457,52.80177
751458,42.445473
751459,44.0357
751460,69.743675
751461,25.142797
751462,27.884619
751463,22.512491
751464,68.878265
751465,68.75019
751466,43.937935
751467,40.379208
751468,58.11789
751469,80.33276
751470,25.723053
751471,46.534073
751472,83.285416
751473,20.10023
751474,18.343632
751475,17.67767
751476,69.58059
751477,42.563107
751478,40.527576
751479,47.702545
751480,41.321323
751481,9.821404
751482,77.58547
751483,59.52715
751484,54.08401
751485,29.335777
751486,52.892212
751487,78.20787
751488,9.978748
751489,46.696716
751490,8.924912
751491,7.1098557
751492,26.797087
751493,8.130165
751494,73.86472
751495,39.549557
751496,71.54538
751497,34.78364
751498,22.15997
751499,3.5911984
751500,33.518948
751501,61.11039
751502,53.209732
751503,59.705757
751504,77.27451
751505,54.04897
751506,68.030556
751507,54.796345
751508,75.58979
751509,15.234564
751510,80.55399
751511,49.371082
751512,18.420235
751513,48.354736
751514,23.564722
751515,57.935284
751516,19.641903
751517,67.7251
751518,88.87622
751519,19.771708
751520,66.898865
751521,70.95418
751522,34.1492
751523,62.12593
751524,48.495056
751525,83.50812
751526,36.184685
751527,58.82353
751528,70.16066
751529,46.41699
751530,17.412403
751531,59.6261
751532,41.14333
751533,13.367568
751534,35.27568
751535,81.7921
751536,7.550227
751537,68.92054
751538,40.749176
751539,53.85903
751540,9.763166
751541,-1.4019166
751542,28.157217
751543,72.11776
751544,32.939125
751545,56.380436
751546,62.263145
751547,43.643322
751548,36.445133
751549,49.17772
751550,9.423578
751551,78.04452
751552,63.78657
751553,19.494602
751554,75.78756
751555,8.346313
751556,46.97292
751557,17.896584
751558,60.553017
751559,12.981115
751560,75.46554
751561,77.71592
751562,24.987999
751563,27.506252
751564,51.190014
751565,29.458384
751566,16.994629
751567,16.830948
751568,77.778145
751569,76.75849
751570,71.782104
751571,72.95603
751572,45.066917
751573,66.89792
751574,67.68273
751575,44.670433
751576,60.998196
751577,83.26821
751578,7.3354526
751579,15.097621
751580,15.911026
751581,12.064581
751582,50.54539
751583,34.526077
751584,39.83893
751585,33.927017
751586,18.728794
751587,10.587817
751588,91.08542
751589,54.650246
751590,27.660429
751591,9.677533
751592,36.885433
751593,40.377445
751594,91.07425
751595,22.759403
751596,15.73782
751597,45.22242
751598,97.28202
751599,22.118149
751600,41.205273
751601,22.249525
751602,43.770195
751603,70.81891
751604,70.1138
751605,48.63459
751606,55.79071
751607,19.862705
751608,21.35084
751609,60.995937
751610,46.119106
751611,72.87165
751612,12.696797
751613,59.191074
751614,72.7276
751615,11.701954
751616,32.45503
751617,44.447273
751618,42.74935
751619,49.70052
751620,28.00457
751621,8.9920435
751622,59.534374
751623,4.959776
751624,104.518326
751625,18.27949
751626,6.867667
751627,80.591934
751628,49.812187
751629,28.38131
751630,45.651424
751631,48.959904
751632,47.25739
751633,45.328506
751634,52.793255
751635,44.907063
751636,89.22979
751637,68.95376
751638,16.665272
751639,81.913124
751640,12.044516
751641,8.778684
751642,36.321434
751643,74.84988
751644,48.489433
751645,61.400692
751646,3.1744776
751647,32.50151
751648,15.726521
751649,90.39095
751650,40.619232
751651,30.647127
751652,46.38858
751653,18.013655
751654,5.2270217
751655,16.174376
751656,47.316547
751657,47.056244
751658,43.041145
751659,35.780617
751660,45.763634
751661,39.736668
751662,23.92128
751663,39.09524
751664,96.89714
751665,44.055794
751666,38.32872
751667,84.05526
751668,19.788616
751669,16.584421
751670,47.745827
751671,60.4656
751672,51.447712
751673,45.97483
751674,11.546302
751675,47.41476
751676,42.11169
751677,37.864716
751678,9.17892
751679,69.407845
751680,54.991943
751681,43.791447
751682,66.29595
751683,33.72309
751684,44.243053
751685,43.055637
751686,29.600946
751687,20.752651
751688,53.72305
751689,48.263466
751690,35.413532
751691,57.53511
751692,67.8792
751693,11.224517
751694,39.0919
751695,48.24707
751696,24.158175
751697,52.75004
751698,47.70768
751699,20.505638
751700,16.860676
751701,84.64278
751702,75.48455
751703,26.641468
751704,94.23418
751705,65.35626
751706,63.92017
751707,87.30739
751708,64.45602
751709,54.646328
751710,62.24626
751711,44.781563
751712,26.218128
751713,68.726944
751714,86.69547
751715,49.077686
751716,78.39772
751717,29.181738
751718,52.403347
751719,54.086575
751720,74.42323
751721,14.513623
751722,51.814747
751723,12.521089
751724,33.405506
751725,6.6586833
751726,27.296919
751727,-0.16362959
751728,16.951052
751729,18.442621
751730,34.971607
751731,60.103573
751732,81.269516
751733,78.74262
751734,59.29938
751735,46.970833
751736,73.24011
