id,Listening_Time_minutes
750682,42.0355
750683,43.585384
750684,50.078445
750685,39.742077
750686,9.272206
750687,56.60208
750688,82.47416
750689,12.799978
750690,4.657814
750691,14.844771
750692,48.32059
750693,66.2473
750694,14.271645
750695,22.78313
750696,62.66198
750697,82.764114
750698,27.587706
750699,46.01762
750700,54.493507
750701,56.84321
750702,50.56821
750703,42.68992
750704,74.07995
750705,57.209583
750706,48.823524
750707,34.065147
750708,48.602905
750709,39.635822
750710,74.60379
750711,25.43604
750712,27.570984
750713,11.007111
750714,73.688545
750715,46.74979
750716,44.656956
750717,84.79798
750718,79.2822
750719,16.967218
750720,79.99106
750721,46.622475
750722,38.152287
750723,18.394302
750724,13.81511
750725,2.9619782
750726,65.304634
750727,55.929733
750728,42.87034
750729,63.28463
750730,74.56396
750731,64.768684
750732,25.908169
750733,18.76556
750734,48.958046
750735,77.442406
750736,58.516407
750737,48.515293
750738,35.45436
750739,59.07129
750740,18.419151
750741,65.87157
750742,38.06068
750743,62.240486
750744,48.828445
750745,67.36036
750746,60.81558
750747,17.958183
750748,42.984077
750749,19.750702
750750,8.510056
750751,28.114454
750752,8.512773
750753,45.346443
750754,64.358345
750755,35.334164
750756,54.869453
750757,26.10092
750758,34.911037
750759,53.11611
750760,94.50474
750761,34.482346
750762,71.14988
750763,36.16165
750764,7.8702574
750765,38.255836
750766,1.668731
750767,40.277905
750768,30.070799
750769,16.031834
750770,81.13732
750771,50.96536
750772,42.43367
750773,62.873962
750774,6.4437037
750775,72.112946
750776,28.860857
750777,65.98908
750778,69.209915
750779,7.4024315
750780,41.70779
750781,48.362106
750782,36.203876
750783,16.275242
750784,44.921787
750785,8.164933
750786,46.845272
750787,31.301134
750788,44.958958
750789,57.230045
750790,4.491637
750791,22.180439
750792,14.833024
750793,6.657413
750794,66.331436
750795,48.73844
750796,71.76184
750797,51.594517
750798,18.601751
750799,11.313696
750800,21.383707
750801,17.211748
750802,38.59274
750803,86.51293
750804,81.73295
750805,65.37247
750806,59.801163
750807,48.92121
750808,78.28325
750809,43.838863
750810,27.742771
750811,38.641464
750812,70.13477
750813,49.03418
750814,24.667309
750815,42.79923
750816,63.630558
750817,46.963657
750818,10.304102
750819,43.370224
750820,49.039566
750821,37.584003
750822,15.029834
750823,54.69093
750824,63.066357
750825,86.97251
750826,88.502686
750827,-0.06325802
750828,74.61184
750829,47.496353
750830,57.148655
750831,46.18472
750832,44.706787
750833,28.97167
750834,98.14873
750835,17.76257
750836,69.49248
750837,40.871902
750838,75.05923
750839,66.02316
750840,96.49923
750841,79.18737
750842,75.020065
750843,12.113084
750844,37.320686
750845,34.594597
750846,88.65402
750847,76.43948
750848,5.26778
750849,20.143702
750850,91.088036
750851,48.23108
750852,4.085805
750853,80.49558
750854,59.803158
750855,56.053295
750856,49.654453
750857,39.432144
750858,73.17518
750859,27.230152
750860,36.61059
750861,32.527363
750862,46.27639
750863,47.241165
750864,30.973017
750865,63.92676
750866,50.8933
750867,5.056193
750868,61.540203
750869,62.98569
750870,46.40526
750871,29.804382
750872,90.49351
750873,41.182827
750874,75.64634
750875,17.621904
750876,44.084938
750877,54.25853
750878,39.742977
750879,33.661457
750880,17.523355
750881,10.942141
750882,14.700631
750883,70.461914
750884,49.40553
750885,39.672436
750886,49.91849
750887,13.095716
750888,80.0813
750889,22.625612
750890,39.463978
750891,46.642403
750892,94.45254
750893,21.695522
750894,54.745552
750895,45.239716
750896,32.989304
750897,64.988014
750898,46.1635
750899,71.25053
750900,3.1823778
750901,0.46433932
750902,77.97123
750903,4.408287
750904,15.895755
750905,45.815117
750906,44.619267
750907,49.016827
750908,65.18517
750909,59.853313
750910,57.181797
750911,41.43533
750912,19.704382
750913,50.929855
750914,40.717987
750915,17.275328
750916,27.585314
750917,49.985474
750918,37.683365
750919,26.679346
750920,66.034676
750921,19.841831
750922,45.583374
750923,18.546656
750924,95.762985
750925,62.232502
750926,74.25941
750927,48.89843
750928,50.754395
750929,99.56723
750930,37.896946
750931,42.21675
750932,47.16294
750933,77.84129
750934,38.823673
750935,33.701668
750936,16.565031
750937,81.78341
750938,76.76406
750939,94.70419
750940,89.81227
750941,51.3203
750942,50.853916
750943,81.08526
750944,0.10694342
750945,30.680172
750946,46.945297
750947,50.536392
750948,69.94336
750949,20.08655
750950,4.3644843
750951,69.448746
750952,26.874052
750953,20.67066
750954,52.171356
750955,25.955044
750956,68.23344
750957,75.62535
750958,65.86094
750959,69.89669
750960,64.004845
750961,66.64286
750962,8.273318
750963,37.101913
750964,66.9592
750965,64.343346
750966,96.608574
750967,22.313198
750968,21.493809
750969,20.415281
750970,62.621593
750971,41.297314
750972,63.486786
750973,25.286732
750974,26.811361
750975,42.549404
750976,51.59462
750977,66.21382
750978,9.734421
750979,53.86382
750980,46.399395
750981,28.981743
750982,66.93711
750983,17.006498
750984,29.7817
750985,84.57711
750986,51.742188
750987,57.768078
750988,48.183006
750989,66.724655
750990,81.5747
750991,99.53357
750992,77.557884
750993,41.27362
750994,76.99437
750995,69.62084
750996,6.84711
750997,44.600124
750998,80.2488
750999,62.224922
751000,79.10404
751001,53.764324
751002,70.81488
751003,76.6452
751004,71.84625
751005,65.795006
751006,86.174
751007,50.683586
751008,53.13387
751009,20.040081
751010,62.382553
751011,42.690353
751012,33.522255
751013,28.181273
751014,71.458015
751015,99.94281
751016,18.100344
751017,92.22615
751018,82.95063
751019,66.97648
751020,15.875753
751021,15.718498
751022,62.845974
751023,46.81645
751024,69.02934
751025,87.747246
751026,61.692425
751027,72.89108
751028,66.49537
751029,7.5003343
751030,38.301983
751031,48.64915
751032,16.321198
751033,44.310104
751034,46.17858
751035,7.896236
751036,72.80964
751037,47.631622
751038,10.248415
751039,76.42666
751040,38.768917
751041,8.04875
751042,84.66698
751043,75.435745
751044,22.501875
751045,63.26018
751046,48.924355
751047,15.50519
751048,53.320724
751049,59.8686
751050,37.691467
751051,12.584795
751052,35.091846
751053,27.497437
751054,52.956738
751055,39.03071
751056,55.71831
751057,81.2189
751058,43.618614
751059,83.14135
751060,46.410233
751061,44.611652
751062,63.926655
751063,17.001183
751064,13.353709
751065,45.07489
751066,17.815437
751067,36.201115
751068,12.326667
751069,43.106674
751070,90.47694
751071,48.48611
751072,75.688614
751073,62.6311
751074,46.86716
751075,49.03699
751076,53.548447
751077,9.521865
751078,40.240795
751079,8.553613
751080,6.400521
751081,68.16109
751082,47.897564
751083,45.932907
751084,45.626457
751085,0.8972706
751086,4.296772
751087,3.2190852
751088,68.71302
751089,30.94917
751090,68.120834
751091,19.872763
751092,50.424126
751093,57.84167
751094,66.55105
751095,81.83366
751096,78.67675
751097,70.68314
751098,42.85247
751099,20.885149
751100,27.333462
751101,29.947086
751102,22.191885
751103,68.66462
751104,16.63649
751105,32.957127
751106,0.9579781
751107,44.53059
751108,53.928154
751109,21.786985
751110,46.4794
751111,75.17721
751112,22.161478
751113,52.059177
751114,15.914442
751115,8.234791
751116,83.473976
751117,78.03682
751118,78.00409
751119,75.30025
751120,78.25862
751121,26.93202
751122,40.346237
751123,22.796257
751124,50.578022
751125,18.261364
751126,52.530525
751127,59.706123
751128,71.82473
751129,5.107959
751130,57.508686
751131,62.733475
751132,40.951923
751133,35.86013
751134,45.532585
751135,25.464424
751136,28.248755
751137,47.60899
751138,40.118168
751139,55.73862
751140,5.775223
751141,9.135817
751142,19.970325
751143,38.21026
751144,83.483376
751145,29.941998
751146,32.704353
751147,42.384052
751148,15.837967
751149,40.632965
751150,89.364044
751151,87.83102
751152,86.33493
751153,49.28006
751154,38.411774
751155,80.38009
751156,43.887318
751157,60.645172
751158,49.89353
751159,40.72317
751160,68.14425
751161,38.109074
751162,80.022064
751163,6.305926
751164,49.766514
751165,50.273663
751166,68.75479
751167,14.360621
751168,8.296661
751169,92.52133
751170,86.10019
751171,68.94798
751172,42.805977
751173,62.346832
751174,7.8763027
751175,6.929726
751176,66.37796
751177,11.708515
751178,29.26226
751179,21.028831
751180,33.542442
751181,84.40065
751182,81.13773
751183,41.092663
751184,2.7112906
751185,64.464424
751186,26.794243
751187,21.373442
751188,36.546234
751189,16.242395
751190,77.7622
751191,73.989525
751192,36.675644
751193,26.745573
751194,89.69473
751195,37.79574
751196,44.866024
751197,70.361984
751198,55.087326
751199,44.936184
751200,75.152565
751201,63.900948
751202,47.75196
751203,11.832539
751204,68.78236
751205,15.496186
751206,32.151695
751207,15.659811
751208,20.443111
751209,11.37308
751210,16.327042
751211,51.875305
751212,24.564901
751213,38.216076
751214,47.331356
751215,9.372909
751216,89.22979
751217,15.750617
751218,82.408745
751219,1.7601668
751220,60.53437
751221,66.518394
751222,79.20153
751223,30.940252
751224,22.654423
751225,49.18576
751226,42.31412
751227,18.881582
751228,47.224888
751229,54.569977
751230,42.2735
751231,42.39258
751232,23.94351
751233,51.849686
751234,77.14499
751235,20.660496
751236,83.46106
751237,31.410368
751238,50.173386
751239,48.306004
751240,41.769077
751241,78.600586
751242,58.16589
751243,9.839442
751244,49.80699
751245,29.729486
751246,18.511013
751247,15.813518
751248,69.41705
751249,48.44565
751250,10.230417
751251,97.27223
751252,46.988857
751253,43.85586
751254,47.22904
751255,41.066933
751256,26.451004
751257,33.11075
751258,27.076008
751259,82.848755
751260,39.558792
751261,76.75962
751262,42.257206
751263,78.218346
751264,35.82929
751265,30.25412
751266,8.19624
751267,41.14675
751268,26.705172
751269,11.258779
751270,47.199696
751271,84.516426
751272,45.76329
751273,13.792036
751274,32.104065
751275,81.66557
751276,46.724026
751277,92.65572
751278,68.76357
751279,58.15012
751280,62.14069
751281,47.76438
751282,5.1732774
751283,66.88721
751284,15.4593725
751285,16.15039
751286,67.11363
751287,40.35676
751288,45.773
751289,87.444756
751290,25.079277
751291,74.62043
751292,41.95178
751293,28.01959
751294,48.82445
751295,33.57445
751296,0.023673823
751297,37.29245
751298,44.007126
751299,42.896355
751300,39.361084
751301,24.025682
751302,16.148888
751303,8.392086
751304,53.639484
751305,50.16162
751306,17.428823
751307,35.42191
751308,5.4101725
751309,66.73095
751310,57.55516
751311,37.95986
751312,43.813026
751313,13.418394
751314,59.516937
751315,71.851585
751316,36.521824
751317,6.4234066
751318,73.506935
751319,20.665766
751320,60.267548
751321,51.391968
751322,80.71956
751323,21.45686
751324,72.914566
751325,88.7123
751326,37.04199
751327,55.351063
751328,69.5264
751329,40.29607
751330,47.16241
751331,80.39643
751332,54.066013
751333,14.540969
751334,52.27725
751335,23.5124
751336,20.37188
751337,32.279644
751338,79.88346
751339,40.359184
751340,100.643326
751341,40.57989
751342,49.113693
751343,27.577496
751344,69.060684
751345,45.83621
751346,19.19124
751347,34.802555
751348,58.21621
751349,16.985703
751350,34.52027
751351,34.93813
751352,46.473103
751353,76.27811
751354,44.045517
751355,24.97477
751356,39.739594
751357,34.17156
751358,16.387325
751359,78.740135
751360,31.356834
751361,72.27531
751362,24.73924
751363,13.354831
751364,75.29016
751365,39.97852
751366,67.6909
751367,9.937962
751368,77.628265
751369,68.95927
751370,21.325886
751371,4.7527204
751372,1.8219918
751373,22.624666
751374,8.303126
751375,22.784544
751376,30.492054
751377,75.74754
751378,81.632034
751379,15.365592
751380,83.0769
751381,23.817364
751382,71.354805
751383,75.0118
751384,20.160215
751385,58.643795
751386,37.59217
751387,12.248869
751388,48.67117
751389,71.495026
751390,28.243286
751391,41.633465
751392,74.61796
751393,51.051388
751394,50.421078
751395,48.73602
751396,29.618608
751397,37.93954
751398,30.786165
751399,102.56502
751400,40.410324
751401,78.27675
751402,50.269413
751403,76.42521
751404,91.57706
751405,50.93909
751406,68.26397
751407,43.99935
751408,49.544537
751409,16.869827
751410,17.493868
751411,16.632095
751412,19.775688
751413,36.21337
751414,31.877615
751415,25.989157
751416,34.051434
751417,84.805244
751418,39.22021
751419,22.567566
751420,24.009422
751421,40.316162
751422,7.730209
751423,35.58049
751424,59.799255
751425,30.410915
751426,21.481653
751427,10.580415
751428,52.794014
751429,44.55637
751430,13.360288
751431,68.08708
751432,57.205585
751433,14.32855
751434,42.124477
751435,48.60153
751436,34.73261
751437,58.961773
751438,42.289955
751439,80.35519
751440,48.432655
751441,54.80761
751442,53.94625
751443,69.19624
751444,4.8080626
751445,50.341248
751446,16.257418
751447,61.5739
751448,64.44266
751449,81.28719
751450,37.134457
751451,40.695023
751452,88.99183
751453,23.062338
751454,16.582323
751455,95.91133
751456,45.318848
751457,49.845272
751458,44.65368
751459,44.537395
751460,72.747795
751461,25.222824
751462,27.278955
751463,21.635647
751464,77.12008
751465,69.78793
751466,43.30916
751467,41.90194
751468,54.88842
751469,79.47282
751470,26.952433
751471,46.692387
751472,82.95297
751473,20.414934
751474,19.498404
751475,18.982302
751476,70.03722
751477,42.615517
751478,38.143772
751479,48.387764
751480,42.1528
751481,13.691279
751482,79.107376
751483,63.751877
751484,51.927193
751485,31.612154
751486,49.555473
751487,78.49703
751488,11.024734
751489,46.781906
751490,8.986803
751491,6.3083954
751492,24.966845
751493,8.635011
751494,75.52747
751495,40.96393
751496,69.33074
751497,34.061947
751498,20.678272
751499,4.7621922
751500,30.805136
751501,57.350765
751502,54.253487
751503,59.833073
751504,77.95281
751505,53.394672
751506,66.78115
751507,54.858547
751508,73.43292
751509,14.7623005
751510,79.1453
751511,45.092728
751512,19.195127
751513,50.55519
751514,23.806253
751515,57.070663
751516,18.570044
751517,69.77618
751518,95.56601
751519,19.936522
751520,68.05549
751521,72.110146
751522,34.318882
751523,64.937546
751524,48.556137
751525,83.1355
751526,33.426514
751527,59.187325
751528,65.45773
751529,42.93897
751530,18.081112
751531,60.60434
751532,48.138367
751533,13.308293
751534,34.35074
751535,77.84799
751536,7.70966
751537,66.747475
751538,40.377888
751539,53.316593
751540,10.711191
751541,-0.6863906
751542,27.81461
751543,72.74372
751544,32.759235
751545,56.436512
751546,59.157616
751547,48.708134
751548,35.38711
751549,47.486355
751550,8.453699
751551,74.27959
751552,70.665665
751553,18.242022
751554,76.784134
751555,9.049014
751556,45.13099
751557,17.083332
751558,60.09285
751559,13.032022
751560,72.45076
751561,79.63231
751562,28.193388
751563,27.98001
751564,52.248436
751565,29.51243
751566,15.912663
751567,19.145546
751568,70.33528
751569,68.300934
751570,70.46891
751571,72.58721
751572,44.109528
751573,65.03483
751574,63.21284
751575,45.153534
751576,63.54825
751577,81.5423
751578,5.938888
751579,13.284682
751580,16.618717
751581,11.072898
751582,46.881134
751583,36.509266
751584,42.68735
751585,34.82318
751586,20.312544
751587,8.984377
751588,88.43582
751589,53.482502
751590,28.007862
751591,9.962315
751592,37.917664
751593,39.814762
751594,93.1318
751595,23.865932
751596,14.379332
751597,49.08266
751598,93.83624
751599,20.288378
751600,42.78658
751601,23.933918
751602,47.504032
751603,73.11333
751604,73.04404
751605,49.272964
751606,57.39116
751607,18.629389
751608,20.927162
751609,61.463566
751610,46.23722
751611,69.516716
751612,14.0859785
751613,56.45949
751614,74.68688
751615,3.4062858
751616,31.047073
751617,42.92769
751618,42.246086
751619,50.57752
751620,26.957678
751621,7.977208
751622,60.57678
751623,5.0625296
751624,98.639465
751625,18.461594
751626,8.337111
751627,81.88017
751628,50.64604
751629,30.242659
751630,47.02924
751631,48.81864
751632,45.430347
751633,44.68991
751634,54.057793
751635,43.04613
751636,87.999954
751637,64.497055
751638,16.28573
751639,82.92453
751640,11.765772
751641,9.00414
751642,35.93075
751643,77.78482
751644,49.87461
751645,61.627056
751646,4.6648207
751647,29.319849
751648,15.852792
751649,88.14708
751650,43.379448
751651,28.50928
751652,45.165646
751653,22.71386
751654,5.0730534
751655,17.643688
751656,47.416077
751657,49.29845
751658,39.541943
751659,34.985188
751660,38.216763
751661,37.706913
751662,20.709751
751663,38.38071
751664,101.180405
751665,42.60665
751666,35.88986
751667,84.180695
751668,16.226295
751669,16.72002
751670,46.195232
751671,56.78634
751672,56.395203
751673,44.38483
751674,11.19039
751675,44.364017
751676,40.540085
751677,36.339035
751678,9.562141
751679,73.31744
751680,54.3504
751681,42.869976
751682,69.55057
751683,33.9214
751684,43.42966
751685,44.025135
751686,28.863302
751687,19.398706
751688,51.876087
751689,47.759518
751690,36.51689
751691,59.829712
751692,65.90718
751693,12.430664
751694,42.09762
751695,43.00249
751696,27.865572
751697,52.131386
751698,50.145794
751699,20.856634
751700,15.750149
751701,86.01449
751702,72.010216
751703,27.688955
751704,89.05261
751705,63.709816
751706,61.776073
751707,86.97592
751708,65.11063
751709,54.3748
751710,62.341988
751711,42.277046
751712,28.382523
751713,74.347855
751714,86.81831
751715,49.636047
751716,71.47766
751717,29.344002
751718,53.07692
751719,49.98662
751720,75.189415
751721,14.008703
751722,54.077644
751723,13.283564
751724,31.204403
751725,6.19983
751726,27.73877
751727,-0.2789838
751728,14.362807
751729,18.041677
751730,36.303753
751731,59.18837
751732,79.83324
751733,79.168274
751734,58.116318
751735,49.345985
751736,74.660515
751737,12.825607
