id,Listening_Time_minutes
750600,43.08232
750601,50.467457
750602,34.218056
750603,72.60607
750604,18.262444
750605,21.869297
750606,52.304256
750607,78.75648
750608,23.53393
750609,43.52179
750610,38.509716
750611,65.54612
750612,46.96577
750613,50.451134
750614,12.300316
750615,76.79021
750616,32.071175
750617,78.84292
750618,59.78206
750619,76.12546
750620,7.9421797
750621,61.07606
750622,19.262224
750623,58.966125
750624,57.694885
750625,80.10323
750626,10.348101
750627,31.905968
750628,67.85443
750629,31.323673
750630,9.435473
750631,19.182415
750632,74.586174
750633,46.78625
750634,77.95058
750635,69.97527
750636,45.64537
750637,48.791172
750638,19.610018
750639,73.9139
750640,59.030014
750641,33.648865
750642,78.78654
750643,27.454506
750644,81.659966
750645,65.27704
750646,18.206266
750647,59.65256
750648,47.433586
750649,69.556145
750650,66.80063
750651,45.772606
750652,44.991676
750653,16.552933
750654,1.602293
750655,55.164967
750656,19.410992
750657,18.741425
750658,57.47551
750659,46.099335
750660,50.412563
750661,16.907091
750662,81.8392
750663,35.235764
750664,56.110607
750665,40.5526
750666,34.268913
750667,62.887817
750668,17.071991
750669,20.589918
750670,43.51552
750671,64.48017
750672,25.290583
750673,34.82597
750674,61.82448
750675,19.23334
750676,91.28157
750677,89.98612
750678,79.51307
750679,15.296562
750680,30.314955
750681,6.631418
750682,44.55032
750683,39.80724
750684,43.7887
750685,40.548256
750686,9.660835
750687,56.059196
750688,81.26972
750689,12.593275
750690,4.9185066
750691,13.794473
750692,49.2891
750693,68.24561
750694,13.291133
750695,21.681438
750696,65.46944
750697,83.901184
750698,27.42786
750699,46.28825
750700,57.71907
750701,55.39168
750702,49.829468
750703,43.88209
750704,74.042984
750705,61.032585
750706,50.527473
750707,35.43463
750708,47.53469
750709,37.42531
750710,73.57943
750711,24.36659
750712,26.85611
750713,11.927246
750714,71.36138
750715,47.77235
750716,44.56727
750717,80.21889
750718,77.13388
750719,18.418167
750720,81.524605
750721,46.721172
750722,37.92598
750723,18.967926
750724,15.550412
750725,8.874342
750726,70.1152
750727,54.080727
750728,44.574097
750729,62.437176
750730,77.1221
750731,58.61652
750732,24.591208
750733,18.813309
750734,48.23222
750735,79.2126
750736,62.926453
750737,43.430252
750738,32.72219
750739,61.647247
750740,18.68935
750741,66.086334
750742,38.935684
750743,59.218613
750744,48.80895
750745,66.26235
750746,59.84533
750747,18.725027
750748,42.96276
750749,19.74079
750750,8.109211
750751,42.586716
750752,8.761913
750753,47.091873
750754,63.181
750755,34.852814
750756,56.28334
750757,25.73753
750758,33.712307
750759,50.573833
750760,97.76379
750761,34.10182
750762,74.22267
750763,38.503822
750764,7.5478535
750765,38.987362
750766,1.470174
750767,43.797405
750768,30.246367
750769,16.07642
750770,82.92222
750771,49.70518
750772,43.82439
750773,62.544933
750774,7.456242
750775,71.130974
750776,28.486956
750777,66.44052
750778,70.28993
750779,7.343956
750780,41.129208
750781,46.590664
750782,35.854416
750783,16.010967
750784,45.33359
750785,7.869784
750786,43.88497
750787,32.114952
750788,44.409534
750789,56.262592
750790,4.8492794
750791,25.29836
750792,14.856804
750793,8.294865
750794,65.696175
750795,47.076927
750796,71.212006
750797,52.92664
750798,18.905146
750799,11.021184
750800,21.401386
750801,17.473307
750802,38.087894
750803,94.159744
750804,83.62672
750805,66.022644
750806,59.630596
750807,44.28376
750808,80.91431
750809,45.196293
750810,27.591803
750811,39.155685
750812,68.37847
750813,49.894234
750814,24.92905
750815,45.708683
750816,65.73632
750817,46.05376
750818,11.123288
750819,44.428192
750820,46.891373
750821,37.76414
750822,14.468089
750823,55.52059
750824,62.63897
750825,84.41233
750826,85.85468
750827,0.22969356
750828,70.41711
750829,42.87451
750830,57.875202
750831,46.47578
750832,43.64999
750833,29.888529
750834,95.80039
750835,17.259558
750836,73.82124
750837,40.38213
750838,74.2848
750839,66.810356
750840,95.97475
750841,81.24421
750842,75.35908
750843,11.760196
750844,38.27674
750845,35.060944
750846,86.25429
750847,78.00048
750848,4.874238
750849,20.90799
750850,91.391045
750851,47.74594
750852,4.1066794
750853,82.21887
750854,59.305122
750855,56.853115
750856,50.02135
750857,39.55366
750858,78.31342
750859,27.219875
750860,37.03071
750861,32.691906
750862,44.181656
750863,47.752724
750864,31.356167
750865,66.36707
750866,49.397232
750867,4.965108
750868,60.5114
750869,66.65576
750870,48.26693
750871,27.44816
750872,80.667786
750873,41.18034
750874,74.81244
750875,16.529346
750876,42.199547
750877,54.378754
750878,44.160236
750879,32.646763
750880,18.607573
750881,9.808858
750882,13.666505
750883,75.21321
750884,48.97752
750885,42.15386
750886,42.11052
750887,13.941229
750888,78.422295
750889,21.434296
750890,40.6767
750891,48.39963
750892,96.80288
750893,21.2242
750894,56.912483
750895,48.829216
750896,32.458073
750897,64.26931
750898,47.70132
750899,69.9332
750900,3.4224052
750901,1.0411953
750902,79.191055
750903,4.2774005
750904,15.712799
750905,48.353645
750906,45.035408
750907,48.08526
750908,68.255356
750909,55.348812
750910,58.693916
750911,42.01581
750912,19.733158
750913,44.80669
750914,39.553295
750915,19.431978
750916,28.214756
750917,49.552723
750918,37.796272
750919,26.004246
750920,66.95767
750921,20.313122
750922,48.951958
750923,19.46773
750924,93.935036
750925,56.560997
750926,71.98823
750927,50.39857
750928,49.35353
750929,89.70907
750930,37.44226
750931,43.82361
750932,44.63476
750933,76.2586
750934,38.621143
750935,33.64019
750936,16.942696
750937,81.457436
750938,80.4337
750939,96.324165
750940,87.55974
750941,50.577557
750942,53.212772
750943,77.97082
750944,0.30881482
750945,30.831633
750946,45.036602
750947,49.300518
750948,70.52461
750949,23.851322
750950,4.598159
750951,70.73007
750952,28.985023
750953,20.580187
750954,49.845146
750955,26.275959
750956,69.5428
750957,73.779305
750958,67.72858
750959,70.546715
750960,66.500626
750961,66.08635
750962,8.026877
750963,39.684208
750964,67.28659
750965,65.65463
750966,94.71227
750967,23.925398
750968,21.75401
750969,20.514061
750970,61.044525
750971,44.147285
750972,62.71283
750973,26.355263
750974,27.046213
750975,44.280724
750976,53.037285
750977,67.458046
750978,9.934568
750979,44.656307
750980,43.774406
750981,30.222565
750982,65.71146
750983,15.520729
750984,31.038994
750985,80.95777
750986,52.7019
750987,55.76754
750988,52.95742
750989,65.3897
750990,82.11409
750991,103.543236
750992,78.59845
750993,41.940342
750994,78.75143
750995,68.21073
750996,6.857321
750997,43.264275
750998,81.16793
750999,60.15688
751000,79.145424
751001,59.405045
751002,71.20141
751003,73.634674
751004,75.57118
751005,66.111305
751006,88.17851
751007,54.349964
751008,53.21101
751009,20.388618
751010,62.883636
751011,42.565342
751012,34.9491
751013,31.44479
751014,70.32988
751015,94.61129
751016,18.066044
751017,92.42314
751018,85.82036
751019,62.851864
751020,15.366172
751021,16.174606
751022,62.665462
751023,49.31025
751024,71.27971
751025,84.41993
751026,63.835464
751027,69.86904
751028,70.12685
751029,7.427799
751030,39.418747
751031,43.66744
751032,16.704437
751033,46.84613
751034,46.5709
751035,8.167786
751036,72.70952
751037,48.7054
751038,9.990226
751039,77.65097
751040,42.2897
751041,7.969355
751042,81.495026
751043,77.55074
751044,22.78001
751045,61.902092
751046,47.592392
751047,15.926548
751048,53.17541
751049,60.438217
751050,34.122467
751051,12.582345
751052,37.781677
751053,26.808235
751054,54.234703
751055,37.329327
751056,49.814404
751057,85.11364
751058,44.167717
751059,81.66798
751060,47.154068
751061,44.39065
751062,60.73862
751063,16.253866
751064,13.451232
751065,48.892483
751066,18.65393
751067,37.445286
751068,13.1094675
751069,43.47913
751070,85.3866
751071,44.030247
751072,74.029236
751073,62.75232
751074,47.296364
751075,48.23891
751076,51.051193
751077,8.771413
751078,37.600967
751079,9.039726
751080,5.264579
751081,66.240105
751082,47.212082
751083,48.42703
751084,45.465805
751085,0.6406367
751086,4.789838
751087,2.7820969
751088,69.64984
751089,29.406546
751090,66.44589
751091,20.082178
751092,49.604656
751093,58.988007
751094,67.2953
751095,85.9312
751096,77.36948
751097,69.81164
751098,39.993614
751099,21.32572
751100,26.519125
751101,30.350477
751102,21.98826
751103,70.15626
751104,16.424232
751105,33.56931
751106,1.618454
751107,43.24618
751108,57.04402
751109,21.368599
751110,40.896
751111,74.12928
751112,22.319164
751113,55.31982
751114,16.03137
751115,10.599043
751116,81.72046
751117,79.32757
751118,76.641975
751119,76.47084
751120,79.92731
751121,26.153276
751122,41.493534
751123,19.372454
751124,49.913506
751125,17.421364
751126,54.164356
751127,60.76325
751128,70.09303
751129,5.2009826
751130,58.328026
751131,58.347057
751132,39.896023
751133,34.585728
751134,47.549297
751135,27.559792
751136,28.652964
751137,47.600494
751138,40.424404
751139,55.999237
751140,5.153389
751141,9.444671
751142,19.239868
751143,39.05682
751144,83.17513
751145,28.034382
751146,32.748398
751147,43.424084
751148,14.886399
751149,42.416294
751150,88.041336
751151,86.935104
751152,84.55642
751153,53.121685
751154,37.522892
751155,81.1417
751156,47.594936
751157,60.304016
751158,50.902714
751159,43.08308
751160,74.70016
751161,37.308933
751162,81.01335
751163,5.3761024
751164,46.940517
751165,44.461456
751166,69.40169
751167,16.012026
751168,7.751872
751169,89.62319
751170,87.40056
751171,71.65458
751172,40.416862
751173,63.020737
751174,8.187612
751175,6.8356953
751176,65.54612
751177,10.785667
751178,29.528774
751179,20.06211
751180,35.000996
751181,79.5618
751182,83.74191
751183,39.97851
751184,3.4210184
751185,63.372684
751186,25.63196
751187,20.700806
751188,36.118626
751189,15.520607
751190,77.49073
751191,74.94933
751192,36.265606
751193,29.24744
751194,89.5815
751195,38.03349
751196,47.249107
751197,70.28958
751198,53.43076
751199,48.480347
751200,76.093666
751201,64.17381
751202,49.42896
751203,12.4660845
751204,70.14975
751205,15.66112
751206,33.39856
751207,15.212444
751208,20.25988
751209,11.113823
751210,17.491966
751211,51.974113
751212,26.12321
751213,39.430794
751214,48.544575
751215,8.60122
751216,88.82781
751217,17.213575
751218,80.31754
751219,1.470565
751220,60.606365
751221,64.21725
751222,80.184654
751223,29.7805
751224,21.168232
751225,54.28857
751226,41.333675
751227,19.371647
751228,47.332092
751229,56.217083
751230,46.37513
751231,39.929245
751232,24.62248
751233,52.79539
751234,75.53423
751235,20.206879
751236,84.42932
751237,31.632956
751238,49.87607
751239,46.40743
751240,41.37204
751241,77.88556
751242,57.597115
751243,10.4988
751244,50.881447
751245,29.223993
751246,19.662062
751247,15.910648
751248,69.33966
751249,51.335526
751250,10.835303
751251,98.41813
751252,51.000477
751253,44.259384
751254,52.504715
751255,44.27272
751256,25.160648
751257,31.708168
751258,27.630323
751259,82.04087
751260,39.239223
751261,70.17462
751262,38.680847
751263,77.00645
751264,36.38557
751265,31.519192
751266,8.691347
751267,47.45734
751268,27.283236
751269,9.94018
751270,46.300797
751271,81.02711
751272,43.972576
751273,15.409195
751274,34.268433
751275,82.79837
751276,44.2289
751277,92.27947
751278,71.08665
751279,55.891697
751280,60.394928
751281,50.684505
751282,5.588627
751283,65.9249
751284,15.150113
751285,18.427391
751286,63.417675
751287,39.568672
751288,45.24473
751289,84.98594
751290,25.224974
751291,73.88661
751292,40.750904
751293,25.761713
751294,48.992756
751295,32.432102
751296,0.22128162
751297,42.637646
751298,42.028717
751299,44.9554
751300,42.776016
751301,26.489254
751302,18.050669
751303,8.843898
751304,56.460464
751305,49.847046
751306,16.056467
751307,36.046993
751308,5.2835407
751309,66.25946
751310,56.872288
751311,39.042572
751312,45.860443
751313,12.374443
751314,61.680458
751315,74.28978
751316,35.59339
751317,7.4516425
751318,74.95122
751319,19.63657
751320,63.462597
751321,49.287403
751322,78.75201
751323,21.751616
751324,75.213066
751325,84.4846
751326,34.924442
751327,56.6753
751328,67.35809
751329,41.319237
751330,45.29241
751331,76.33774
751332,52.276752
751333,14.555576
751334,50.14422
751335,24.36886
751336,21.840874
751337,33.23472
751338,82.97948
751339,40.65725
751340,102.75088
751341,42.359985
751342,47.475796
751343,25.912489
751344,68.98528
751345,44.83943
751346,18.62035
751347,34.650356
751348,58.48452
751349,16.900911
751350,30.525566
751351,34.795044
751352,49.829903
751353,81.12084
751354,46.369247
751355,25.355074
751356,41.144516
751357,34.046078
751358,15.805201
751359,83.42403
751360,31.966856
751361,72.0846
751362,24.14992
751363,13.066241
751364,74.78537
751365,38.869133
751366,69.74843
751367,10.535729
751368,77.206375
751369,67.78329
751370,21.230658
751371,4.168135
751372,2.2255218
751373,23.457054
751374,8.494563
751375,23.164352
751376,29.688665
751377,75.919495
751378,78.706856
751379,15.378423
751380,80.14426
751381,22.333275
751382,72.18422
751383,75.37608
751384,19.30319
751385,61.431606
751386,38.077965
751387,12.352463
751388,48.78692
751389,68.55923
751390,27.479311
751391,44.05972
751392,75.16697
751393,47.022488
751394,45.574863
751395,46.834496
751396,30.10828
751397,39.54612
751398,31.745438
751399,93.60818
751400,39.494587
751401,79.10445
751402,47.799465
751403,84.6932
751404,88.34699
751405,52.692146
751406,66.73259
751407,47.333385
751408,47.72689
751409,17.712984
751410,20.423689
751411,17.60905
751412,18.305248
751413,33.544678
751414,32.45265
751415,25.6658
751416,34.493008
751417,86.71002
751418,42.190617
751419,22.282816
751420,21.93881
751421,43.428936
751422,7.1838446
751423,34.608807
751424,62.184235
751425,30.873743
751426,21.163568
751427,10.5365925
751428,52.92214
751429,43.898758
751430,13.841217
751431,70.49129
751432,56.630787
751433,13.680127
751434,41.00055
751435,50.875095
751436,34.2557
751437,55.187923
751438,41.17914
751439,75.98353
751440,50.119602
751441,52.877552
751442,56.639248
751443,67.97317
751444,6.0624924
751445,50.063282
751446,17.166763
751447,62.404243
751448,63.352947
751449,79.72289
751450,38.882343
751451,43.912415
751452,93.878426
751453,24.987587
751454,17.269146
751455,95.47679
751456,40.416462
751457,45.589443
751458,44.53419
751459,48.761227
751460,76.32961
751461,25.046825
751462,26.527468
751463,21.970701
751464,71.87485
751465,69.21532
751466,43.071156
751467,43.03723
751468,55.3287
751469,76.17396
751470,26.079668
751471,45.657043
751472,81.5625
751473,21.07594
751474,18.301579
751475,18.99666
751476,69.54672
751477,43.572887
751478,38.16391
751479,47.09546
751480,39.74757
751481,12.657479
751482,77.65943
751483,58.998226
751484,51.475834
751485,30.846933
751486,47.092567
751487,79.07203
751488,11.6586485
751489,48.811512
751490,9.638451
751491,7.657144
751492,24.480677
751493,8.370069
751494,76.59888
751495,42.501484
751496,70.17542
751497,33.35554
751498,20.605083
751499,4.30687
751500,30.97489
751501,58.162075
751502,52.842274
751503,57.774055
751504,78.79524
751505,54.96137
751506,65.25855
751507,55.390854
751508,73.14733
751509,15.513111
751510,79.91552
751511,44.77021
751512,19.236723
751513,45.580128
751514,21.892256
751515,56.61239
751516,19.766695
751517,73.377426
751518,86.86486
751519,20.045204
751520,66.460724
751521,71.40475
751522,33.45291
751523,65.169395
751524,51.27248
751525,84.32914
751526,34.361572
751527,59.868793
751528,68.86985
751529,46.230515
751530,17.96737
751531,60.42168
751532,45.22163
751533,13.02729
751534,34.296913
751535,81.07306
751536,8.352869
751537,66.36994
751538,43.763077
751539,52.321384
751540,10.160482
751541,-0.4731797
751542,27.497017
751543,71.28146
751544,33.26331
751545,57.982235
751546,64.34672
751547,44.350315
751548,35.00906
751549,48.311554
751550,8.324651
751551,78.08574
751552,68.04648
751553,18.253292
751554,78.057915
751555,8.288629
751556,44.96569
751557,17.536919
751558,57.80812
751559,13.409689
751560,74.71233
751561,82.76617
751562,26.684366
751563,27.614304
751564,50.88231
751565,30.769156
751566,15.668744
751567,18.437616
751568,79.54883
751569,71.98081
751570,71.72303
751571,72.04896
751572,44.30103
751573,66.213295
751574,67.33707
751575,49.303562
751576,65.29596
751577,81.58317
751578,6.43026
751579,15.425674
751580,18.81053
751581,10.349204
751582,48.406624
751583,34.449123
751584,41.572945
751585,35.36978
751586,20.883755
751587,9.386317
751588,88.12976
751589,54.605625
751590,28.78114
751591,10.047397
751592,37.284515
751593,41.52091
751594,90.54703
751595,23.913162
751596,14.118639
751597,46.48834
751598,93.06023
751599,19.028727
751600,41.59516
751601,23.580912
751602,42.728184
751603,74.85982
751604,69.83565
751605,50.848732
751606,55.974518
751607,18.606905
751608,21.589785
751609,59.287647
751610,45.202145
751611,72.010155
751612,12.744468
751613,56.81378
751614,75.52694
751615,4.3400655
751616,31.21873
751617,42.976547
751618,43.290543
751619,49.332592
751620,28.155794
751621,8.111964
751622,64.93068
751623,4.904997
751624,101.591255
751625,18.244389
751626,8.371304
751627,84.39473
751628,50.337406
751629,30.08389
751630,46.460945
751631,49.539875
751632,49.14681
751633,45.95522
751634,53.145023
751635,45.325264
751636,89.451256
751637,67.78792
751638,16.826437
751639,83.12915
751640,11.630577
751641,9.348934
751642,37.37724
751643,74.55355
751644,49.10208
751645,62.66548
751646,4.6063843
751647,30.42857
751648,16.18376
751649,86.29664
751650,40.254993
751651,30.63116
751652,40.517742
751653,26.397264
751654,4.912537
751655,16.929878
751656,46.627438
751657,43.9309
751658,38.28885
751659,35.112534
751660,46.650337
751661,38.65938
751662,20.463757
751663,45.546753
751664,98.86061
751665,42.1501
751666,36.42351
751667,80.785
751668,17.293142
751669,16.947338
751670,48.105984
751671,56.10285
751672,56.804146
751673,44.891567
751674,10.458101
751675,47.291515
751676,43.643986
751677,34.47416
751678,8.417656
751679,71.648865
751680,54.656857
751681,42.148308
751682,68.2145
751683,38.46105
751684,41.278526
751685,42.006584
751686,29.573257
751687,19.79552
751688,51.28056
751689,47.414146
751690,36.258484
751691,61.75499
751692,65.41716
751693,11.977163
751694,43.877884
751695,42.601856
751696,25.686563
751697,53.365005
751698,47.29366
751699,20.648245
751700,15.627495
751701,85.97404
751702,72.55372
751703,26.338898
751704,96.17736
751705,65.79302
751706,64.30369
751707,87.855
751708,64.48765
751709,54.87925
751710,61.252575
751711,42.084866
751712,29.64061
751713,69.8186
751714,88.29634
751715,48.63937
751716,74.28821
751717,29.35212
751718,52.326458
751719,52.71645
751720,78.40361
751721,13.555473
751722,51.944878
751723,12.635594
751724,31.50152
751725,5.8534503
751726,31.227749
751727,-0.2716031
751728,15.3135395
751729,17.431746
751730,33.752705
751731,57.977985
751732,80.494736
751733,81.720375
751734,57.989273
751735,47.141872
751736,77.23253
751737,12.854171
751738,33.387024
751739,43.79674
